x,y,token
15.041784,-68.284904,kareah
20.877121,26.186487,stamping
44.85739,31.802673,lance
8.6002,39.095924,yell
26.71714,9.048625,wake
37.424137,5.288671,monsters
-10.57332,11.60364,orphans
-20.883005,12.7244425,peril
40.654922,-1.9692558,amber
50.837505,8.295015,burnished
39.812107,12.9994135,flash
31.710487,-9.347959,foreheads
46.74767,26.194008,block
32.78584,-6.000856,battering
-13.192833,1.8645263,crimes
25.190353,9.037571,pouring
43.06657,16.04643,twigs
42.728767,-7.0635633,soil
2.0003088,-50.4733,parables
-26.039782,-23.34806,oaths
-5.121199,-40.474987,whiles
-8.0877695,16.824413,tales
32.437546,-13.143967,wolves
42.212093,20.786283,gap
41.154568,0.6554099,stately
43.640705,-20.634438,crowns
-15.360554,-13.493362,despite
49.931522,25.765566,masts
37.595318,14.417527,mariners
32.227222,-7.19079,pilots
45.781796,31.634863,oar
41.402584,29.749634,shroud
49.20419,8.585108,chestnut
10.291524,-47.063305,multitudes
52.22317,-20.761982,arches
34.341972,16.717407,gallery
-11.45371,8.642666,limit
-14.102382,4.7098107,science
7.344518,-53.240364,belteshazzar
17.078146,-51.80312,shadrach
17.095463,-51.801197,meshach
17.107357,-51.7887,abednego
40.1352,13.941686,hats
15.049384,-51.43723,belshazzar
20.47214,44.918293,gabriel
46.67189,21.148775,craft
-5.3270965,-23.980179,messiah
0.17464902,-43.32906,scripture
-52.139545,-5.1518154,reject
20.569202,24.214075,howled
-8.511996,-6.8966727,spiritual
41.807507,15.582554,hemlock
50.770054,12.440308,foam
26.388403,13.337079,stall
23.509289,3.7214823,chant
-1.8665984,27.409874,chapel
42.415993,-7.12982,grain
27.003222,32.65339,sleeper
39.070946,-6.208025,weeds
1.3264452,-47.29402,preaching
47.047276,6.1541386,torches
18.691284,-9.146723,strangled
45.833504,14.798571,rattling
31.653984,26.063307,drag
42.35136,-1.613559,blocks
17.382013,26.88271,waked
12.118249,52.038647,hen
-6.0839686,-0.5460223,brotherhood
26.600615,1.5538198,torch
0.92198753,-47.30996,gospel
-11.0576935,-48.408432,jesus_christ
9.497672,-62.26683,judas
5.532146,-50.65971,jesus
-11.090262,-49.925213,christ
-9.016537,-47.03135,holy_ghost
31.99356,-50.124077,judaea
8.324687,-48.993782,herod
17.626846,-57.301422,juda
5.5918508,-50.858635,nazareth
7.0022655,-55.043953,baptist
4.0865536,-52.062717,esaias
4.0586042,-48.084457,baptized
11.100442,-50.41667,pharisees
8.854204,-49.50943,sadducees
4.0604134,-48.138958,baptism
-1.8621749,-14.881045,tempter
12.199341,-47.812904,capernaum
8.729211,-61.376423,simon
8.521187,-60.965164,peter
8.942364,-61.87146,andrew
8.80976,-61.967255,zebedee
26.327183,30.964014,mending
1.1813301,-24.445814,torments
8.416215,-36.745647,palsy
4.15245,-49.085884,publicans
-6.5198636,-42.13138,alms
-7.2009435,-11.289775,heavenly
8.085296,-50.358116,centurion
-16.791046,-27.676426,infirmities
25.023819,-3.7758725,tombs
9.767148,-46.252926,apostles
6.719706,-58.37449,philip
9.447651,-62.01775,iscariot
10.324783,-57.132416,disciple
5.552491,-40.900642,beelzebub
2.5890446,-48.401886,elias
-0.41346902,-4.078674,markets
10.328271,-48.372684,synagogue
6.327265,-54.941624,jonas
21.229454,-7.937843,scorched
-13.54982,-6.069647,mysteries
6.145873,-7.773053,anon
17.498692,-13.509805,mustard
50.64515,6.676909,pearl
-21.309387,-20.894989,unbelief
-3.2541735,-26.286325,tradition
0.5839026,37.53353,crumbs
12.234668,-48.03171,caesarea
7.6752815,-40.472355,philippi
-8.47849,31.299152,pence
4.37723,-41.635918,crucify
12.436702,-47.790672,bethany
0.20384318,-43.37012,scriptures
-48.407642,-31.789875,caesar
-13.747775,-43.003906,resurrection
-18.028994,-32.615612,damnation
31.455793,13.279726,strain
8.714625,-53.05238,pharisee
-6.97509,-37.079865,partakers
9.564117,-53.252785,zacharias
7.751731,-46.827286,crucified
-10.352128,-43.49381,remission
10.969174,3.290892,cock
15.080829,-7.3803573,legions
22.294525,43.15106,crew
7.9355164,-49.783096,pilate
7.8902,-48.200634,barabbas
12.330276,-60.144794,magdalene
51.46192,1.2442782,dawn
44.345783,14.527525,blaze
19.190052,8.225637,throng
-15.616642,-31.7367,lusts
-26.322874,-5.209637,manifested
13.824862,25.821064,rowing
-6.575046,18.933468,greek
14.241119,23.46887,questioning
48.029118,14.753277,foaming
-48.54626,-10.973702,lordship
10.544054,-19.941265,vehemently
6.6648726,-28.43757,alexander
-38.002274,-29.432774,damned
10.7313595,-22.88809,beckoned
14.533721,-51.797977,devout
6.984086,30.645477,doctors
-1.5308069,-40.991184,exhortation
-1.3806795,19.538803,fishermen
25.91321,2.9194424,launch
31.909676,14.539445,toiled
29.478813,33.562668,rubbing
-1.5228304,41.103153,traitor
4.6903725,-40.758385,lawyers
32.76999,14.535971,launched
48.97837,34.670525,sailed
34.927864,29.13703,plough
8.613771,-36.883953,lazarus
42.63263,4.5021825,gulf
-8.825044,11.371874,citizens
19.452026,13.006651,austere
30.22947,15.3073015,descent
50.5206,6.400566,gorgeous
-6.8795342,18.98694,latin
21.75818,-4.027329,paradise
50.164955,28.755045,boats
30.376495,5.92282,shipping
42.772373,5.997157,murmuring
24.267622,29.682,groaned
-39.304832,-28.996323,romans
9.641904,-46.796,greeks
0.95799017,-27.992678,perdition
36.7043,14.429267,lanterns
-5.4542294,52.77557,fisher
43.321564,25.15703,dragging
31.329977,0.07481417,asia
-46.55665,-28.077564,rome
-1.5744753,-40.947834,exhort
11.2016535,-48.556473,barnabas
9.5113945,-52.901413,ananias
-14.098699,-6.2422504,sect
-36.30448,-23.023125,senate
10.139737,-41.240433,stephen
11.256272,-48.107735,antioch
-41.43587,-26.98332,sirs
16.847898,-4.3318872,regions
-5.754311,-47.85394,churches
8.90889,-52.91963,cornelius
-48.142334,-7.2843795,christians
-46.233395,-25.942926,lucius
7.4451127,-51.444145,paul
20.232481,2.7096179,jupiter
-12.488977,-31.640743,abstain
11.211893,-48.30332,silas
-2.3868124,-34.198975,greeting
6.2868857,-52.266056,epistle
7.821581,-51.95686,timotheus
11.05615,-47.900375,macedonia
-10.859555,11.791925,philosophers
-21.385805,21.293098,superstitious
-9.204133,-12.565562,godhead
2.4084797,11.757818,italy
3.9840348,-45.615395,achaia
10.570082,-47.767788,ephesus
-1.450141,-41.20215,apollos
-5.3509536,-4.3599253,arts
-6.999545,47.412514,diana
-14.92024,-6.339174,shunned
39.515495,6.3216944,sailing
-3.9356759,32.3187,aboard
2.886523,22.141424,roman
-12.884083,46.626045,felix
-26.632832,-41.513325,temperance
7.577139,-49.911713,festus
7.2750506,-50.06114,agrippa
-23.292492,2.8196738,superstition
-1.1524231,20.747122,voyage
39.34958,14.785448,fathoms
30.912771,10.521908,anchors
-37.847855,-23.243011,publius
6.4788814,-52.270638,apostle
-8.44022,-8.802566,invisible
-8.252048,-39.529243,revelation
-22.491043,-44.06248,uncircumcision
6.706791,-27.04557,access
-11.860703,-32.71068,disobedience
14.793441,14.403934,motions
-13.188785,-32.253666,carnal
4.9731703,2.2693434,spain
16.236027,20.312197,spectacle
-6.5632434,-39.88514,followers
-5.264548,-3.4863722,governments
1.2842718,44.97891,childish
21.970861,-1.7066011,celestial
-5.665213,-44.10511,timothy
4.0825577,-45.336143,titus
-11.093596,-3.3603733,infidel
-27.746992,4.2056174,experiment
0.9436966,3.886809,chaste
-9.339438,12.865409,perils
-32.186817,-28.742155,countrymen
-5.3538637,-3.1329794,traditions
17.805828,-0.933401,elements
-10.569769,12.092543,vocation
-5.295312,-10.388939,hymns
17.792604,9.091874,conflict
-6.043666,12.804934,consist
0.44180351,11.8901205,archangel
-5.385766,-3.0036535,fables
-1.0063081,0.426826,lawless
22.524889,-0.8880877,immortal
-26.474886,-41.658333,godliness
0.6963529,3.3696852,adorn
-18.394152,-9.495031,shun
3.1729722,17.940424,perilous
-36.186775,-28.932259,traitors
4.0607815,1.5444691,bellies
4.1509023,12.341268,sundry
49.205715,26.878048,anchor
35.18653,-5.193445,bits
47.264164,33.537987,helm
23.590416,21.282282,devilish
-8.615416,-11.880002,supreme
-50.23458,-1.536823,ensue
-7.892956,12.213715,authorities
-15.317335,-14.518949,brute
-12.501576,-40.911694,overcometh
-15.500022,-14.239309,malicious
19.669226,5.403105,seals
1.3756838,1.5002257,conquer
25.466478,-6.559295,bottomless
38.251278,0.70678896,shapes
-3.548672,1.8783373,woes
18.622574,24.009378,harpers
-0.41438663,-4.3632016,martyrs
28.509165,5.1103435,slaves
-5.5053077,-11.505171,omnipotent
46.695354,2.7306702,transparent
22.223387,-5.5773196,thel
26.483755,0.70822775,rural
51.65191,1.2891688,morn
34.883324,1.7662427,echoing
43.30128,2.3595963,o_er
14.350559,0.8813067,vales
38.360233,4.800517,southern
24.978401,10.454457,cradle
24.737621,11.474507,robin
23.28475,10.985413,sobbing
12.3697405,50.00063,sweeper
36.039448,6.1385636,chimneys
3.641101,39.989494,sweepers
12.787435,54.328976,jack
26.275211,-14.986228,coffins
-11.7053585,52.295937,susan
24.570335,5.8760624,chorus
34.22339,21.813154,brows
24.399698,-2.1717143,clime
-3.5269752,5.5343547,turk
-38.768467,-21.6267,twas
49.210308,6.954742,dome
18.749262,-3.6094167,bower
12.830258,-3.962976,graze
35.76167,25.921597,mane
10.775834,48.726063,nightingale
11.6084585,7.22095,methought
46.808327,9.657648,tangle
46.269657,11.90106,spray
5.5702744,-6.293026,bard
43.294037,2.1836185,starry
46.68134,9.4642315,dewy
40.243164,2.6431308,watery
19.671692,2.9859405,prophetic
20.570915,26.82161,frowning
21.337969,28.339418,shriek
35.183327,22.232979,brushed
-41.31495,-23.508444,ne
43.756424,7.0663834,rosy
14.314277,49.846127,tiger
27.696953,20.942451,twist
30.068356,36.564423,grasp
20.734043,2.5981486,shrouded
7.1226573,4.7783813,threat
-37.558598,-25.69619,writ
-10.762713,34.432148,alehouse
27.351038,13.03974,ale
1.6420442,4.25947,dame
6.0877495,7.3056126,ban
1.4477277,-6.217165,hapless
39.04518,32.178593,hearse
24.558874,-1.7490003,spreads
4.9264913,52.460083,caterpillar
40.100025,37.36968,leapt
20.796162,12.052795,fiend
-12.730065,-14.371382,foe
54.608925,24.164486,shirt
4.7203,40.10085,schoolboy
20.674244,5.9693985,sings
50.417095,13.469375,drooping
34.153103,18.273619,dreary
23.45127,-1.4670339,mould
39.352673,22.004288,forge
18.00277,-5.338727,seraphim
10.645877,17.317781,butterfly
20.250841,-0.39756396,peaceful
43.616623,-3.4424248,milky
42.954166,-7.1242433,crops
43.483643,12.37816,steed
42.0428,-3.0875137,verdant
47.25632,4.3042045,hovering
27.69824,-3.4605834,warbling
27.474047,23.99918,rais
18.509693,15.07857,terrific
50.91145,11.8118105,glistening
-17.675953,10.169299,rhyme
15.038147,-0.089528136,sleeps
16.508278,36.732758,tulip
30.309258,27.713213,tap
45.55342,5.909195,rustling
9.754033,3.6329386,wee
26.637297,28.85261,crack
-39.49102,-20.655844,doo
21.762627,25.74311,fiercely
46.294712,8.377746,rays
31.986208,35.401497,tiny
39.09241,4.9570484,ocean
32.131824,36.293518,big
37.706257,1.0067979,majestic
38.666927,-1.839208,animals
4.8367906,40.013355,duck
-41.589077,-10.854099,hadn
-1.3051243,38.24494,chocolate
7.7682605,58.30338,couldn_t
29.092413,17.03333,roadside
7.7914147,58.33058,didn_t
26.437056,28.494017,snap
7.733753,29.24904,jungle
-1.9912765,44.17066,jackal
10.398223,33.940895,b
4.8665843,37.84031,pooh
8.110681,53.861523,little_jackal
8.975477,40.478035,growled
6.8193216,57.784786,wasn_t
10.043052,52.570328,cat
46.880535,11.724963,overhead
12.805855,54.57286,rollaround
39.434742,42.006783,trundle
9.553829,53.192055,funny
6.6057243,48.374756,vane
16.072859,20.548365,startling
30.66594,15.534013,steered
32.45834,9.795837,steer
35.165283,37.23217,picked
13.376061,54.771114,rabbit
34.323437,26.81762,elephant
38.046177,-5.1836433,biggest
23.950796,8.842548,drum
0.7350932,48.933674,"----"""
33.29773,32.01533,tightly
36.793114,7.9584503,tremendous
-2.852858,38.58635,""";"
44.657307,25.361946,sliding
45.379436,18.16956,dived
42.6758,24.571539,slipping
44.881786,16.8279,surf
40.673336,8.143635,spanish
16.205133,37.286747,shell
39.74288,42.507225,hoppity
31.30935,17.658993,sentry
38.550373,-3.596655,icy
24.683584,9.489686,rattle
33.106068,28.672338,blades
40.83075,-2.352911,fragrant
25.201424,5.880942,shouts
9.789836,30.260494,fairies
34.631363,7.313305,rocky
-42.846996,-9.177899,wits
-8.385838,18.775282,adventures
32.307026,35.36453,shiny
32.5854,35.577957,acorn
6.747376,57.75653,isn_t
10.633541,29.157742,cooked
29.589592,31.766676,apron
33.459602,18.623795,perched
36.412945,38.47774,perch
45.661324,17.36048,splash
2.382023,0.77405274,thump
-39.636715,-24.18178,bin
42.597748,6.1643767,din
27.928205,10.882257,track
27.025757,8.964367,hides
11.878688,51.698627,epaminondas
11.921396,51.708294,mammy
29.719015,26.645489,truck
5.984591,33.491978,villagers
1.2458187,38.795845,fun
10.233914,54.965137,frog
39.209343,-0.35636154,swamp
6.910109,-28.135431,jove
5.998725,26.85883,pond
8.327397,35.080032,eel
46.825283,4.15156,swimming
10.343035,53.32498,alligator
16.132399,32.321346,crabs
9.161346,39.412983,crab
46.95516,25.628746,lashed
34.722397,38.079487,snapped
38.780853,35.004898,sticking
44.276352,17.99863,bubbles
44.395557,22.993439,crawled
44.871582,24.003798,dragged
-38.03848,-7.983199,doesn_t
49.418655,18.522171,piled
29.794186,19.931402,smoked
12.879569,40.75771,larks
46.498875,3.2787256,shadowy
15.067836,12.440499,splendid
-3.417609,46.560867,godmother
5.7516766,33.566723,someone
1.461456,39.011284,jolly
31.32095,0.11348172,europe
-3.3276808,-6.155091,america
-36.20844,-8.257352,maybe
4.778392,27.400019,france
17.5372,26.903257,woke
-11.4062,14.608178,experiences
-9.181851,17.226921,text
17.935581,4.6973886,memories
9.499214,45.439857,_the
40.275444,37.34773,swung
46.811665,25.608015,tub
51.348057,11.722525,floating
30.602865,7.1158304,hospital
4.6963134,36.445618,babies
11.869299,41.118145,elsa
26.474806,30.850567,shoemaker
-4.6985755,34.84548,customer
33.909267,-5.8666134,pairs
29.420977,23.330835,commenced
55.496754,24.046827,trousers
10.689296,55.719276,otter
8.295318,2.5246866,trod
47.612877,18.250753,trailing
39.333046,27.449736,pike
14.234769,49.972374,brahmin
44.198013,23.838705,swam
4.724304,41.510033,crazy
35.08093,3.479925,gulls
34.055355,-0.08592578,pioneers
48.246174,-4.0510507,mississippi
37.505974,10.788431,central
48.38247,-4.106344,inland
34.56219,-3.387643,dug
36.474007,-5.82216,vegetables
42.755783,2.867828,shoots
35.020596,3.4979455,crickets
45.8194,-2.2369924,swarming
44.327744,8.304414,crawling
47.81703,9.650699,streaming
45.24566,2.4315891,flapping
32.65143,14.508537,circled
20.241035,27.98279,shrill
29.109362,40.686096,weaving
-11.697687,3.5611758,schools
10.773671,48.710293,emperor
6.4489717,31.042604,courtiers
13.199291,8.751013,tunes
21.281725,28.426535,whistle
11.641652,4.619976,r
12.054485,41.225353,margery
-4.832274,19.60151,plum
5.393671,36.031086,salad
38.167713,-5.2957845,lettuce
18.997375,2.2474463,wider
-37.29042,-8.575976,wouldn_t
40.78648,20.090658,ploughed
34.55046,16.824842,platform
48.7544,22.136402,curved
38.27467,27.931812,rake
26.808647,11.508949,ploughing
37.153114,31.77696,spade
59.544254,5.2178664,inches
9.971296,2.530635,hoe
4.492643,50.862526,father_brown
35.371353,7.6837397,shallow
40.79524,12.625027,faintly
51.897457,13.423081,wrinkled
45.323444,9.320577,twinkle
15.339253,-0.3121392,shines
8.769077,42.233837,sicily
-7.540017,17.902584,legend
21.725529,4.6407175,chanting
42.102135,34.941074,peering
46.091503,11.373531,fluttering
8.727401,42.262787,jester
27.056843,25.517855,ape
35.781353,2.8472865,procession
29.624683,5.4874897,trains
-0.49914184,46.99477,madman
42.954197,10.045862,cathedral
33.44804,22.03736,throbbing
19.91448,19.492655,absorbed
11.138066,21.985664,statue
52.975628,10.271723,bronze
6.153658,22.598543,artistic
-28.348724,2.9655075,flaw
38.34406,23.45841,hammered
10.732949,40.867752,cherry
49.718285,6.117146,dazzling
46.411835,-8.294145,roses
10.159466,4.5052686,prick
10.360715,40.83774,zelia
2.5861838,20.07148,monster
34.133568,21.311543,gazed
5.754612,4.146816,poisoned
48.54017,-4.102738,eastern
18.566898,22.94837,hermit
37.54791,25.823933,beak
-36.61466,-25.014019,bleed
34.846745,-3.9444282,digging
39.205044,28.696827,leans
11.367471,32.25948,wears
32.96216,0.23720856,monument
7.020552,37.83913,asylum
-11.995752,30.019924,customers
46.18684,14.693221,steam
40.600285,24.848372,dagda
45.508034,-2.6312397,mines
-1.3914038,-2.3121262,legends
52.949722,10.3979845,metal
24.555532,18.70315,magic
-39.269604,-15.085766,comrade
-9.5776615,36.875607,tailor
33.474922,33.42512,peg
-18.02024,33.966717,remarked
8.922959,-28.902842,frode
19.159279,3.73463,pitiless
27.874195,7.71987,tramp
46.81206,14.9012785,crash
47.408283,8.372326,gleamed
40.7063,35.449005,stride
-2.1527348,37.684494,lunch
35.728867,6.106805,sleepers
38.09964,24.969635,bony
30.976393,23.02141,slower
27.184637,33.50172,grasped
9.774456,18.980217,animal
21.724604,1.6550704,ray
51.7264,13.005929,gigantic
48.128407,14.847457,waving
35.07315,6.615028,clang
42.605347,24.00374,striding
2.838123,33.0386,challenge
36.335186,2.3736374,processions
28.731138,17.082932,peasant
2.1566656,37.34362,clown
12.910574,38.828777,grin
32.997513,-1.2262679,hut
3.4343956,43.18174,everyone
1.084628,48.70408,timidly
27.834942,2.4634292,cells
2.8434398,32.081448,gottlieb
46.550186,25.60568,loaded
47.377857,8.164095,silvery
47.350292,8.148691,blazing
-0.49430683,-8.124866,sire
27.381641,36.52998,flashed
38.88971,10.140097,vivid
52.10444,8.778118,violet
24.531826,18.388487,flashes
43.308376,14.1438875,splashed
44.999924,24.035006,slid
34.944633,9.250958,homeward
11.374763,56.55275,buster_bear
31.69045,30.539621,yawned
11.740064,56.830368,green_forest
12.321449,55.765686,sammy
12.453567,55.61519,jay
44.711998,12.72937,screaming
7.822053,40.065952,grinned
11.106006,56.422127,buster
12.506514,55.2978,chatterer
12.746223,55.168564,squirrel
12.375278,55.786625,blacky
10.779278,58.113674,trout
6.207845,34.576534,fisherman
10.784047,55.851364,little_joe
11.079074,55.589756,billy
10.994796,55.655468,mink
11.472931,56.5632,farmer_brown
-5.3003573,6.66072,neighbors
5.3764076,38.58153,rum
15.68829,44.455902,mildly
-0.73620546,46.350163,retorted
42.542957,2.9051561,breezes
34.200245,27.1223,whistling
10.366863,56.91318,footprint
16.453426,25.007547,excitement
33.279984,6.4872093,tracks
12.897607,54.843044,reddy
23.42831,26.385328,glared
-37.770683,-15.584359,caw
5.296162,36.902958,toad
32.793617,36.344196,pail
-42.039955,-11.089668,hasn
24.150824,29.520948,gasp
35.662388,1.4102886,lonesome
10.606198,2.7978268,berry
-38.264156,-13.619349,um
-37.46566,-10.163939,pie
31.981653,31.860788,peered
-11.001064,21.329222,raspberries
32.403126,25.394413,sheer
24.308207,23.811632,legged
27.000751,36.793633,blinked
32.16505,27.563107,tipped
5.08812,42.858276,philosopher
3.4836624,53.48788,alice
13.155563,38.787918,sleepy
2.4276526,39.095642,daisy
32.34919,27.448217,picking
2.0032473,16.787767,latitude
2.0526206,16.681313,longitude
-0.25551087,22.742798,australia
8.020083,20.736507,dreamy
56.764713,23.346384,whiskers
42.522324,21.783176,doorway
25.397284,18.380377,telescope
23.083757,10.855017,turkey
4.906957,53.008236,duchess
13.94073,11.628614,savage
4.833355,27.266134,paris
54.25663,25.181353,chin
41.79579,21.442892,railway
47.192497,25.92283,wooden
38.913544,17.939823,spades
-7.569304,19.39246,grammar
-36.621544,-8.343114,daresay
-9.6552515,-2.8997421,conqueror
50.4453,8.850473,curly
29.679686,31.767002,fur
6.2755566,36.84943,sulky
37.83524,38.645172,hurriedly
0.23703273,48.143303,jury
-40.5238,-10.542524,shouldn
-37.454697,-19.571892,coward
28.681635,25.002918,slate
16.026295,35.060875,brandy
-0.6568704,47.538902,sternly
13.839942,1.1673766,sage
7.3811593,1.8813028,dive
15.995017,37.157864,pig
16.351995,37.1314,pepper
3.8837817,33.20591,sneezing
14.879157,47.4816,grinning
28.03935,19.84585,axis
-38.356766,-12.902762,sneezes
46.185547,17.713293,tossing
39.097546,37.431225,flinging
45.674812,15.005309,engine
4.41109,53.21679,hatter
4.3386393,53.139652,dormouse
38.09709,28.723675,elbows
2.4332879,50.144054,gloomily
8.116361,3.9571106,pinch
26.141243,21.233496,yawning
-48.48769,-10.424679,vote
-39.27573,-10.86359,eh
40.569885,38.130123,flung
48.95763,22.189606,oblong
5.129236,42.002,idiot
2.0062718,35.19875,hedgehog
3.3612723,53.03959,mock_turtle
55.472492,17.631765,waist
2.6873746,-1.8576188,linked
3.5327764,53.03647,gryphon
-13.6737385,27.381926,arithmetic
44.75593,27.533,coils
-0.3352727,35.36636,lobster
0.6690918,21.564945,porpoise
52.38382,22.444952,belt
34.077785,25.694187,parchment
55.269882,27.497398,wig
15.204916,7.5776896,shifting
-32.464523,-11.766293,squeeze
46.970573,25.677357,canvas
18.01823,24.170681,applause
34.891888,-1.6614287,globe
42.88284,22.682081,downwards
-40.264595,-7.9421744,signifies
30.290567,38.816883,clapping
-8.434243,-1.6469593,atom
20.764057,27.85375,choking
5.6683044,50.78173,professor
4.503689,42.053844,machine
37.71719,10.7156105,fantastic
-7.8726263,3.0796776,evolution
4.307968,-1.7384882,eternally
-28.155088,4.088635,nightmare
30.558577,8.774252,tools
37.64356,35.895855,revolver
-12.725271,46.56516,corkscrew
2.4917214,42.602642,monk
-16.212748,-0.17398736,civilization
-3.5833018,-4.5077047,religions
-8.784673,3.977744,symbol
-9.132269,1.688599,universe
1.9287916,-2.166264,progeny
-16.542063,11.415168,morbid
50.087143,20.857904,erect
46.497746,3.7606988,haze
40.939358,3.9113336,orb
18.513351,-1.7737323,planet
44.834248,28.108364,buoy
48.75755,11.577052,leaden
24.187424,17.961462,unearthly
43.285995,3.2451112,fog
48.843925,3.7131543,dense
9.773598,18.12003,combination
45.729973,4.4920735,mists
8.307107,36.706585,stark
18.96881,1.3089868,element
38.14521,21.96914,barbaric
34.326897,10.855627,rounded
-27.841238,3.3399153,christianity
3.8766549,23.868813,catholic
36.9286,1.8836874,interminable
-6.151521,10.92519,literal
-21.875498,13.637046,practical
2.4490411,49.914013,grimly
32.450283,17.62267,ludgate
-20.204048,11.346564,paradox
5.7294955,1.5594118,brains
-20.719387,12.818784,physical
6.358238,11.899127,sanity
18.780386,3.5308251,elemental
4.647232,-5.529745,victorious
2.4209976,-1.2943617,defeated
22.484705,17.381073,stillness
19.834652,7.386912,map
55.678307,23.674322,moustache
36.282314,4.112858,float
-2.6788032,-7.9444017,noblest
-3.9386659,-5.48095,heroes
34.121258,14.8641615,awaiting
49.661556,3.0224924,sunset
52.524994,4.632043,cherubim
38.633442,2.349928,masses
46.4128,23.666586,hurled
-40.940617,-8.776676,aren
33.06814,7.8540297,trail
-8.017897,32.13339,buns
19.512491,14.4581375,mob
7.366013,44.97271,police
18.826145,21.163633,dazed
21.494562,31.018286,smashed
-9.0501585,42.348988,constable
28.903166,0.652868,turbulent
9.574382,45.397552,atheist_
9.444612,45.52814,editor
42.6327,28.932442,uplifted
-16.785868,18.246283,scotchman
6.163359,51.172485,turnbull
-6.422972,-1.4179562,artists
15.4457655,44.464485,highlander
5.831352,50.95524,evan
6.1562357,51.173378,macian
-5.7274485,27.845951,fleet
-18.188864,8.768371,historical
-22.397907,11.404487,supernatural
36.116127,1.1834887,debris
1.8662426,34.144154,victoria
34.88793,1.6667805,highland
-1.0061537,23.219702,capture
-2.3898022,24.950539,selected
-1.0490733,47.39006,atheist
-7.7939587,-8.19644,deity
7.04241,37.826065,lunatic
34.697147,5.7556105,lone
6.6853657,29.988258,policemen
48.868004,20.649145,ponderous
7.981207,41.87819,shopkeeper
-1.9777441,-1.306971,types
8.262467,43.783882,cumberland
47.219425,22.413359,parallel
-17.262491,14.211728,conceivable
23.588686,39.459812,coin
-9.0021105,16.883863,"""."
26.398144,38.454597,pistol
18.642342,6.156154,bubble
19.765432,21.382442,stunned
-16.541836,13.626991,phrases
-10.218516,12.471466,accidents
-5.585629,40.684235,duel
24.527695,18.56293,ghastly
42.36992,21.922129,greasy
8.563402,21.222347,type
3.61203,24.714647,scotch
32.11364,30.559195,gag
39.47161,28.562449,cigarette
-3.9369898,9.263935,vitality
20.807901,-2.767314,infernal
25.948336,38.488247,opponent
27.227549,23.971361,murderous
33.307285,31.363535,thrusting
-4.969504,10.970314,mechanical
19.928213,21.128586,cabman
-1.5325218,-4.9463096,superb
20.157578,17.257868,glimmering
5.431465,48.08261,policeman
-33.437992,-25.275406,realities
8.434955,21.153801,conventional
-16.123417,14.655717,practically
25.511875,5.538511,comrades
36.790306,37.329006,cigar
-15.330759,0.0039336616,exists
5.3105636,47.257248,wilkinson
-7.5794277,-3.8940015,democratic
-6.0874734,15.2901,incident
48.784405,23.600548,inserted
21.023005,18.198376,colourless
-2.4264746,25.818426,announcement
6.98424,15.533298,sub
46.662556,21.902847,simultaneously
8.905928,20.770588,comic
9.549123,18.351526,costume
5.052321,27.078371,british
7.7699347,45.47672,detective
4.891796,29.590387,heading
25.833027,21.771425,tube
42.10797,17.299932,split
12.241856,19.8727,vaguely
-1.0473702,16.08452,largely
29.183426,2.5258963,chinese
-4.3148675,-4.5490937,democracy
-8.941142,0.6944588,average
-0.8451833,-0.23294699,heroic
38.604332,27.246946,omnibus
-5.1372476,14.161847,revolutionary
50.229088,1.9513246,sunrise
14.322036,9.029998,mystical
0.41246647,-1.7702364,elephants
40.949417,10.194699,litter
-1.0920292,0.6726505,anarchy
0.08738067,47.216896,anyhow
44.27009,23.171772,plunging
-47.91398,-7.0056124,criminals
31.35021,0.1632309,africa
45.74656,9.899949,sunlight
-3.3677502,12.650454,pagan
5.186836,41.070732,placidly
17.80603,9.623231,despairing
15.643423,44.334248,bewilderment
-7.667302,-3.3985486,sane
50.73387,12.176242,curling
-10.630238,-5.974817,natures
39.05415,26.6781,plane
-16.774563,23.135952,elaborate
17.98061,0.275029,mystic
22.530897,-3.8959177,abyss
44.10118,17.006344,swing
2.2935364,-6.529737,hamlets
3.6169178,1.1866192,lunatics
35.911774,20.218786,unmistakable
45.753975,31.234337,hoisted
37.611343,38.968407,strolled
38.434074,11.59678,stained
17.096638,10.415651,echo
51.423313,20.587833,tilted
4.461762,-2.4029276,foil
25.888472,25.16248,temporarily
-16.574423,14.82568,indirectly
-5.879328,13.639953,typical
-36.465256,-21.603468,adore
7.7173576,22.701185,prints
13.172998,8.469748,ominous
29.48231,2.3337984,oriental
38.119556,26.156506,negro
46.00843,11.148771,humming
46.492546,27.025517,prow
45.387302,1.5082662,liquid
47.117153,-5.2719927,continent
29.989101,3.4680443,commerce
36.18027,10.495733,continuous
18.871136,45.415512,strained
41.545555,24.196815,bounding
6.1713805,41.4166,ex
48.79849,5.8858056,slanting
-39.642715,-14.534536,damn
30.928473,20.357086,pewter
31.905853,18.167868,tavern
3.8365374,34.153156,monotonous
1.9558674,43.107533,humorous
43.19005,34.346058,strides
8.240944,22.11398,rustic
27.853611,19.791042,vibrating
29.643208,5.0367703,primitive
45.626423,2.4889824,pines
12.759776,24.303648,bruno
22.934467,3.1756976,electric
-8.104203,51.33868,carlo
-9.021816,2.833948,ideal
14.22168,23.586176,baffling
16.601976,11.343041,formless
6.478629,47.060905,motor
38.027344,38.496593,chauffeur
8.685067,18.390554,profile
